offer,date_time,conversion_ip,source,sub_id_1,sub_id_2,sub_id_3,sub_id_4,sub_id_5,payout,status
1346 API_USD,2016-05-06 09:20:39,198.232.218.254,,,,,,wwcn-11125,1.8,approved
1346 API_USD,2016-05-06 09:15:10,198.232.218.254,,,,,,wwcn-107,1.8,approved
1346 API_USD,2016-05-06 09:12:27,198.232.218.254,,,,,,wwcn-6629,1.8,approved
1346 API_USD,2016-05-06 09:11:55,198.232.218.254,,,,,,wwcn-38500,1.8,approved
1346 API_USD,2016-05-06 09:02:26,198.232.218.254,,,,,,wwcn-107628,1.8,approved
1346 API_USD,2016-05-06 09:02:02,198.232.218.254,,,,,,wwcn-6554,1.8,approved
1346 API_USD,2016-05-06 08:56:55,198.232.218.254,,,,,,wwcn-26023,1.8,approved
1346 API_USD,2016-05-06 08:53:18,198.232.218.254,,,,,,wwcn-4710,1.8,approved
1346 API_USD,2016-05-06 08:41:38,198.232.218.254,,,,,,wwcn-409467,1.8,approved
1346 API_USD,2016-05-06 08:22:03,198.232.218.254,,,,,,wwcn-94278,1.8,approved
1346 API_USD,2016-05-06 08:19:25,198.232.218.254,,,,,,wwcn-23903,1.8,approved
1346 API_USD,2016-05-06 08:19:15,198.232.218.254,,,,,,wwcn-351267,1.8,approved
1346 API_USD,2016-05-06 08:13:35,198.232.218.254,,,,,,wwcn-410350,1.8,approved
1346 API_USD,2016-05-06 08:05:20,198.232.218.254,,,,,,wwcn-323389,1.8,approved
1346 API_USD,2016-05-06 07:56:31,198.232.218.254,,,,,,wwcn-20763,1.8,approved
1346 API_USD,2016-05-06 07:53:37,198.232.218.254,,,,,,wwcn-15376,1.8,approved
1346 API_USD,2016-05-06 07:49:25,198.232.218.254,,,,,,wwcn-235804,1.8,approved
1346 API_USD,2016-05-06 07:38:06,198.232.218.254,,,,,,wwcn-10023,1.8,approved
1346 API_USD,2016-05-06 07:32:59,198.232.218.254,,,,,,wwcn-5166,1.8,approved
1346 API_USD,2016-05-06 07:17:29,198.232.218.254,,,,,,wwcn-1569,1.8,approved
1346 API_USD,2016-05-06 06:32:18,198.232.218.254,,,,,,wwcn-4252,1.8,approved
1346 API_USD,2016-05-06 05:34:36,198.232.218.254,,,,,,wwcn-4300,1.8,approved
1346 API_USD,2016-05-06 03:36:36,198.232.218.254,,,,,,wwcn-8429,1.8,approved
1346 API_USD,2016-05-06 03:21:23,198.232.218.254,,,,,,wwcn-257209,1.8,approved
1346 API_USD,2016-05-06 03:12:14,198.232.218.254,,,,,,wwcn-263351,1.8,approved
1346 API_USD,2016-05-06 02:44:53,198.232.218.254,,,,,,wwcn-257209,1.8,approved
1346 API_USD,2016-05-06 02:42:29,198.232.218.254,,,,,,wwcn-3932,1.8,approved
1346 API_USD,2016-05-06 01:41:26,198.232.218.254,,,,,,wwcn-9897,1.8,approved
1346 API_USD,2016-05-06 01:35:56,198.232.218.254,,,,,,wwcn-11488,1.8,approved
1346 API_USD,2016-05-06 01:29:15,198.232.218.254,,,,,,wwcn-381791,1.8,approved
1346 API_USD,2016-05-06 01:28:40,198.232.218.254,,,,,,wwcn-1285,1.8,approved
1346 API_USD,2016-05-06 01:21:42,198.232.218.254,,,,,,wwcn-16225,1.8,approved
1346 API_USD,2016-05-06 01:12:19,198.232.218.254,,,,,,wwcn-16400,1.8,approved
1346 API_USD,2016-05-06 01:06:16,198.232.218.254,,,,,,wwcn-412654,1.8,approved
1346 API_USD,2016-05-06 00:42:02,198.232.218.254,,,,,,wwcn-392324,1.8,approved
1346 API_USD,2016-05-06 00:28:27,198.232.218.254,,,,,,wwcn-5482,1.8,approved
1346 API_USD,2016-05-06 00:14:35,198.232.218.254,,,,,,wwcn-182636,1.8,approved
1346 API_USD,2016-05-06 00:14:19,198.232.218.254,,,,,,wwcn-32264,1.8,approved
1346 API_USD,2016-05-06 00:10:05,198.232.218.254,,,,,,wwcn-415771,1.8,approved
1346 API_USD,2016-05-06 00:09:02,198.232.218.254,,,,,,wwcn-292413,1.8,approved
1346 API_USD,2016-05-05 23:36:32,198.232.218.254,,,,,,wwcn-257711,1.8,approved
1346 API_USD,2016-05-05 23:35:30,198.232.218.254,,,,,,wwcn-20450,1.8,approved
1346 API_USD,2016-05-05 23:12:11,198.232.218.254,,,,,,wwcn-135027,1.8,approved
1346 API_USD,2016-05-05 23:00:08,198.232.218.254,,,,,,wwcn-409089,1.8,approved
1346 API_USD,2016-05-05 22:59:12,198.232.218.254,,,,,,wwcn-5576,1.8,approved
1346 API_USD,2016-05-05 22:59:00,198.232.218.254,,,,,,wwcn-257711,1.8,approved
1346 API_USD,2016-05-05 22:53:33,198.232.218.254,,,,,,wwcn-20075,1.8,approved
1346 API_USD,2016-05-05 22:46:49,198.232.218.254,,,,,,wwcn-409089,1.8,approved
1346 API_USD,2016-05-05 22:38:08,198.232.218.254,,,,,,wwcn-273679,1.8,approved
1346 API_USD,2016-05-05 22:36:18,198.232.218.254,,,,,,wwcn-2774,1.8,approved
1346 API_USD,2016-05-05 22:33:00,198.232.218.254,,,,,,wwcn-257711,1.8,approved
1346 API_USD,2016-05-05 22:26:31,198.232.218.254,,,,,,wwcn-277997,1.8,approved
1346 API_USD,2016-05-05 22:22:21,198.232.218.254,,,,,,wwcn-273679,1.8,approved
1346 API_USD,2016-05-05 22:14:10,198.232.218.254,,,,,,wwcn-3039,1.8,approved
1346 API_USD,2016-05-05 22:10:40,198.232.218.254,,,,,,wwcn-2774,1.8,approved
1346 API_USD,2016-05-05 22:10:08,198.232.218.254,,,,,,wwcn-333423,1.8,approved
1346 API_USD,2016-05-05 22:07:20,198.232.218.254,,,,,,wwcn-8499,1.8,approved
1346 API_USD,2016-05-05 22:02:53,198.232.218.254,,,,,,wwcn-3039,1.8,approved
1346 API_USD,2016-05-05 21:59:55,198.232.218.254,,,,,,wwcn-390157,1.8,approved
1346 API_USD,2016-05-05 21:57:42,198.232.218.254,,,,,,wwcn-400043,1.8,approved
1346 API_USD,2016-05-05 21:56:05,198.232.218.254,,,,,,wwcn-7854,1.8,approved
1346 API_USD,2016-05-05 21:51:16,198.232.218.254,,,,,,wwcn-7607,1.8,approved
1346 API_USD,2016-05-05 21:48:26,198.232.218.254,,,,,,wwcn-333423,1.8,approved
1346 API_USD,2016-05-05 21:47:42,198.232.218.254,,,,,,wwcn-400043,1.8,approved
1346 API_USD,2016-05-05 21:38:23,198.232.218.254,,,,,,wwcn-8957,1.8,approved
1346 API_USD,2016-05-05 21:12:07,198.232.218.254,,,,,,wwcn-375632,1.8,approved
1346 API_USD,2016-05-05 21:11:37,198.232.218.254,,,,,,wwcn-347074,1.8,approved
1346 API_USD,2016-05-05 21:06:41,198.232.218.254,,,,,,wwcn-375632,1.8,approved
1346 API_USD,2016-05-05 20:59:07,198.232.218.254,,,,,,wwcn-5730,1.8,approved
1346 API_USD,2016-05-05 20:57:37,198.232.218.254,,,,,,wwcn-1443,1.8,approved
1346 API_USD,2016-05-05 20:11:29,198.232.218.254,,,,,,wwcn-344303,1.8,approved
1346 API_USD,2016-05-05 20:09:08,198.232.218.254,,,,,,wwcn-5065,1.8,approved
1346 API_USD,2016-05-05 20:08:46,198.232.218.254,,,,,,wwcn-279912,1.8,approved
1346 API_USD,2016-05-05 19:55:41,198.232.218.254,,,,,,wwcn-409707,1.8,approved
1346 API_USD,2016-05-05 19:53:10,198.232.218.254,,,,,,wwcn-279912,1.8,approved
1346 API_USD,2016-05-05 19:34:26,198.232.218.254,,,,,,wwcn-9711,1.8,approved
1346 API_USD,2016-05-05 19:27:57,198.232.218.254,,,,,,wwcn-5065,1.8,approved
1346 API_USD,2016-05-05 19:27:27,198.232.218.254,,,,,,wwcn-417131,1.8,approved
1346 API_USD,2016-05-05 19:25:06,198.232.218.254,,,,,,wwcn-9711,1.8,approved
1346 API_USD,2016-05-05 19:15:35,198.232.218.254,,,,,,wwcn-279912,1.8,approved
1346 API_USD,2016-05-05 19:14:45,198.232.218.254,,,,,,wwcn-836,1.8,approved
1346 API_USD,2016-05-05 19:12:59,198.232.218.254,,,,,,wwcn-328402,1.8,approved
1346 API_USD,2016-05-05 19:12:36,198.232.218.254,,,,,,wwcn-325075,1.8,approved
1346 API_USD,2016-05-05 19:09:46,198.232.218.254,,,,,,wwcn-6240,1.8,approved
1346 API_USD,2016-05-05 19:07:02,198.232.218.254,,,,,,wwcn-130882,1.8,approved
1346 API_USD,2016-05-05 19:06:46,198.232.218.254,,,,,,wwcn-416222,1.8,approved
1346 API_USD,2016-05-05 19:06:45,198.232.218.254,,,,,,wwcn-17995,1.8,approved
1346 API_USD,2016-05-05 18:57:46,198.232.218.254,,,,,,wwcn-6240,1.8,approved
1346 API_USD,2016-05-05 18:54:24,198.232.218.254,,,,,,wwcn-18470,1.8,approved
1346 API_USD,2016-05-05 18:54:14,198.232.218.254,,,,,,wwcn-5479,1.8,approved
1346 API_USD,2016-05-05 18:44:49,198.232.218.254,,,,,,wwcn-405390,1.8,approved
1346 API_USD,2016-05-05 18:44:02,198.232.218.254,,,,,,wwcn-295725,1.8,approved
1346 API_USD,2016-05-05 18:40:36,198.232.218.254,,,,,,wwcn-385110,1.8,approved
1346 API_USD,2016-05-05 18:40:29,198.232.218.254,,,,,,wwcn-8240,1.8,approved
1346 API_USD,2016-05-05 18:37:55,198.232.218.254,,,,,,wwcn-23786,1.8,approved
1346 API_USD,2016-05-05 18:36:42,198.232.218.254,,,,,,wwcn-164411,1.8,approved
1346 API_USD,2016-05-05 18:28:44,198.232.218.254,,,,,,wwcn-8429,1.8,approved
1346 API_USD,2016-05-05 18:27:09,198.232.218.254,,,,,,wwcn-2824,1.8,approved
1346 API_USD,2016-05-05 18:26:38,198.232.218.254,,,,,,wwcn-417076,1.8,approved
1346 API_USD,2016-05-05 18:19:10,198.232.218.254,,,,,,wwcn-295725,1.8,approved
1346 API_USD,2016-05-05 17:55:50,198.232.218.254,,,,,,wwcn-130553,1.8,approved
1346 API_USD,2016-05-05 17:49:28,198.232.218.254,,,,,,wwcn-350768,1.8,approved
1346 API_USD,2016-05-05 17:45:53,198.232.218.254,,,,,,wwcn-350768,1.8,approved
1346 API_USD,2016-05-05 17:39:33,198.232.218.254,,,,,,wwcn-141220,1.8,approved
1346 API_USD,2016-05-05 16:45:36,198.232.218.254,,,,,,wwcn-295725,1.8,approved
1346 API_USD,2016-05-05 16:43:34,198.232.218.254,,,,,,wwcn-34394,1.8,approved
1346 API_USD,2016-05-05 16:32:43,198.232.218.254,,,,,,wwcn-350213,1.8,approved
1346 API_USD,2016-05-05 16:24:53,198.232.218.254,,,,,,wwcn-182679,1.8,approved
1346 API_USD,2016-05-05 16:13:49,198.232.218.254,,,,,,wwcn-173988,1.8,approved
1346 API_USD,2016-05-05 16:12:51,198.232.218.254,,,,,,wwcn-257053,1.8,approved
1346 API_USD,2016-05-05 16:11:55,198.232.218.254,,,,,,wwcn-173988,1.8,approved
1346 API_USD,2016-05-05 15:50:58,198.232.218.254,,,,,,wwcn-337,1.8,approved
1346 API_USD,2016-05-05 15:45:54,198.232.218.254,,,,,,wwcn-376837,1.8,approved
1346 API_USD,2016-05-05 15:17:54,198.232.218.254,,,,,,wwcn-6766,1.8,approved
1346 API_USD,2016-05-05 15:14:10,198.232.218.254,,,,,,wwcn-7032,1.8,approved
1346 API_USD,2016-05-05 15:07:54,198.232.218.254,,,,,,wwcn-379575,1.8,approved
1346 API_USD,2016-05-05 15:06:25,198.232.218.254,,,,,,wwcn-174857,1.8,approved
1346 API_USD,2016-05-05 15:04:31,198.232.218.254,,,,,,wwcn-3476,1.8,approved
1346 API_USD,2016-05-05 14:51:45,198.232.218.254,,,,,,wwcn-410764,1.8,approved
1346 API_USD,2016-05-05 14:50:51,198.232.218.254,,,,,,wwcn-225114,1.8,approved
1346 API_USD,2016-05-05 14:49:56,198.232.218.254,,,,,,wwcn-6460,1.8,approved
1346 API_USD,2016-05-05 14:43:45,198.232.218.254,,,,,,wwcn-410764,1.8,approved
1346 API_USD,2016-05-05 14:32:17,198.232.218.254,,,,,,wwcn-12174,1.8,approved
1346 API_USD,2016-05-05 14:14:20,198.232.218.254,,,,,,wwcn-4064,1.8,approved
1346 API_USD,2016-05-05 14:13:14,198.232.218.254,,,,,,wwcn-409134,1.8,approved
1346 API_USD,2016-05-05 14:12:28,198.232.218.254,,,,,,wwcn-1254,1.8,approved
1346 API_USD,2016-05-05 14:12:03,198.232.218.254,,,,,,wwcn-417099,1.8,approved
1346 API_USD,2016-05-05 14:07:32,198.232.218.254,,,,,,wwcn-409134,1.8,approved
1346 API_USD,2016-05-05 14:05:11,198.232.218.254,,,,,,wwcn-191346,1.8,approved
1346 API_USD,2016-05-05 14:04:01,198.232.218.254,,,,,,wwcn-3052,1.8,approved
1346 API_USD,2016-05-05 13:54:15,198.232.218.254,,,,,,wwcn-4586,1.8,approved
1346 API_USD,2016-05-05 13:54:00,198.232.218.254,,,,,,wwcn-8987,1.8,approved
1346 API_USD,2016-05-05 13:53:46,198.232.218.254,,,,,,wwcn-26105,1.8,approved
1346 API_USD,2016-05-05 13:46:26,198.232.218.254,,,,,,wwcn-391871,1.8,approved
1346 API_USD,2016-05-05 13:40:40,198.232.218.254,,,,,,wwcn-1254,1.8,approved
1346 API_USD,2016-05-05 13:38:42,198.232.218.254,,,,,,wwcn-416477,1.8,approved
1346 API_USD,2016-05-05 13:34:03,198.232.218.254,,,,,,wwcn-1566,1.8,approved
1346 API_USD,2016-05-05 13:28:07,198.232.218.254,,,,,,wwcn-2915,1.8,approved
1346 API_USD,2016-05-05 13:27:58,198.232.218.254,,,,,,wwcn-298952,1.8,approved
1346 API_USD,2016-05-05 13:23:23,198.232.218.254,,,,,,wwcn-416998,1.8,approved
1346 API_USD,2016-05-05 13:22:05,198.232.218.254,,,,,,wwcn-385982,1.8,approved
1346 API_USD,2016-05-05 13:21:31,198.232.218.254,,,,,,wwcn-9051,1.8,approved
1346 API_USD,2016-05-05 13:20:36,198.232.218.254,,,,,,wwcn-412167,1.8,approved
1346 API_USD,2016-05-05 13:11:40,198.232.218.254,,,,,,wwcn-364384,1.8,approved
1346 API_USD,2016-05-05 13:09:15,198.232.218.254,,,,,,wwcn-298952,1.8,approved
1346 API_USD,2016-05-05 13:08:50,198.232.218.254,,,,,,wwcn-364384,1.8,approved
1346 API_USD,2016-05-05 12:59:58,198.232.218.254,,,,,,wwcn-385914,1.8,approved
1346 API_USD,2016-05-05 12:58:45,198.232.218.254,,,,,,wwcn-257044,1.8,approved
1346 API_USD,2016-05-05 12:55:22,198.232.218.254,,,,,,wwcn-364384,1.8,approved
1346 API_USD,2016-05-05 12:54:05,198.232.218.254,,,,,,wwcn-385914,1.8,approved
1346 API_USD,2016-05-05 12:45:22,198.232.218.254,,,,,,wwcn-15468,1.8,approved
1346 API_USD,2016-05-05 12:42:20,198.232.218.254,,,,,,wwcn-346747,1.8,approved
1346 API_USD,2016-05-05 12:35:14,198.232.218.254,,,,,,wwcn-231224,1.8,approved
1346 API_USD,2016-05-05 12:27:25,198.232.218.254,,,,,,wwcn-1057,1.8,approved
1346 API_USD,2016-05-05 12:23:09,198.232.218.254,,,,,,wwcn-364384,1.8,approved
1346 API_USD,2016-05-05 12:21:39,198.232.218.254,,,,,,wwcn-412928,1.8,approved
1346 API_USD,2016-05-05 12:18:00,198.232.218.254,,,,,,wwcn-373545,1.8,approved
1346 API_USD,2016-05-05 12:16:22,198.232.218.254,,,,,,wwcn-379776,1.8,approved
1346 API_USD,2016-05-05 12:14:21,198.232.218.254,,,,,,wwcn-74415,1.8,approved
1346 API_USD,2016-05-05 12:13:41,198.232.218.254,,,,,,wwcn-5226,1.8,approved
1346 API_USD,2016-05-05 12:13:20,198.232.218.254,,,,,,wwcn-138385,1.8,approved
1346 API_USD,2016-05-05 12:08:22,198.232.218.254,,,,,,wwcn-5973,1.8,approved
1346 API_USD,2016-05-05 12:05:32,198.232.218.254,,,,,,wwcn-5218,1.8,approved
1346 API_USD,2016-05-05 12:04:29,198.232.218.254,,,,,,wwcn-257243,1.8,approved
1346 API_USD,2016-05-05 12:00:35,198.232.218.254,,,,,,wwcn-12406,1.8,approved
1346 API_USD,2016-05-05 11:58:50,198.232.218.254,,,,,,wwcn-375701,1.8,approved
1346 API_USD,2016-05-05 11:57:34,198.232.218.254,,,,,,wwcn-404559,1.8,approved
1346 API_USD,2016-05-05 11:53:05,198.232.218.254,,,,,,wwcn-12406,1.8,approved
1346 API_USD,2016-05-05 11:49:12,198.232.218.254,,,,,,wwcn-5973,1.8,approved
1346 API_USD,2016-05-05 11:44:25,198.232.218.254,,,,,,wwcn-416481,1.8,approved
1346 API_USD,2016-05-05 11:42:23,198.232.218.254,,,,,,wwcn-5973,1.8,approved
1346 API_USD,2016-05-05 11:42:03,198.232.218.254,,,,,,wwcn-74415,1.8,approved
1346 API_USD,2016-05-05 11:28:24,198.232.218.254,,,,,,wwcn-41470,1.8,approved
1346 API_USD,2016-05-05 11:28:01,198.232.218.254,,,,,,wwcn-411776,1.8,approved
1346 API_USD,2016-05-05 11:24:36,198.232.218.254,,,,,,wwcn-91096,1.8,approved
1346 API_USD,2016-05-05 11:21:23,198.232.218.254,,,,,,wwcn-416571,1.8,approved
1346 API_USD,2016-05-05 11:16:49,198.232.218.254,,,,,,wwcn-18367,1.8,approved
1346 API_USD,2016-05-05 11:10:13,198.232.218.254,,,,,,wwcn-310506,1.8,approved
1346 API_USD,2016-05-05 11:08:41,198.232.218.254,,,,,,wwcn-13449,1.8,approved
1346 API_USD,2016-05-05 11:08:35,198.232.218.254,,,,,,wwcn-295725,1.8,approved
1346 API_USD,2016-05-05 11:05:23,198.232.218.254,,,,,,wwcn-206520,1.8,approved
1346 API_USD,2016-05-05 11:02:00,198.232.218.254,,,,,,wwcn-413253,1.8,approved
1346 API_USD,2016-05-05 10:58:36,198.232.218.254,,,,,,wwcn-1970,1.8,approved
1346 API_USD,2016-05-05 10:58:02,198.232.218.254,,,,,,wwcn-19823,1.8,approved
1346 API_USD,2016-05-05 10:54:55,198.232.218.254,,,,,,wwcn-4234,1.8,approved
1346 API_USD,2016-05-05 10:54:46,198.232.218.254,,,,,,wwcn-306723,1.8,approved
1346 API_USD,2016-05-05 10:51:18,198.232.218.254,,,,,,wwcn-257439,1.8,approved
1346 API_USD,2016-05-05 10:49:48,198.232.218.254,,,,,,wwcn-6738,1.8,approved
1346 API_USD,2016-05-05 10:49:43,198.232.218.254,,,,,,wwcn-5982,1.8,approved
1346 API_USD,2016-05-05 10:48:31,198.232.218.254,,,,,,wwcn-257688,1.8,approved
1346 API_USD,2016-05-05 10:46:23,198.232.218.254,,,,,,wwcn-409661,1.8,approved
1346 API_USD,2016-05-05 10:40:46,198.232.218.254,,,,,,wwcn-381520,1.8,approved
1346 API_USD,2016-05-05 10:40:11,198.232.218.254,,,,,,wwcn-6966,1.8,approved
1346 API_USD,2016-05-05 10:39:05,198.232.218.254,,,,,,wwcn-295725,1.8,approved
1346 API_USD,2016-05-05 10:30:06,198.232.218.254,,,,,,wwcn-339193,1.8,approved
1346 API_USD,2016-05-05 10:24:03,198.232.218.254,,,,,,wwcn-363306,1.8,approved
1346 API_USD,2016-05-05 10:21:53,198.232.218.254,,,,,,wwcn-7074,1.8,approved
1346 API_USD,2016-05-05 10:21:01,198.232.218.254,,,,,,wwcn-4564,1.8,approved
1346 API_USD,2016-05-05 10:20:37,198.232.218.254,,,,,,wwcn-363306,1.8,approved
1346 API_USD,2016-05-05 10:16:37,198.232.218.254,,,,,,wwcn-20791,1.8,approved
1346 API_USD,2016-05-05 09:58:24,198.232.218.254,,,,,,wwcn-15965,1.8,approved
1346 API_USD,2016-05-05 09:56:51,198.232.218.254,,,,,,wwcn-296358,1.8,approved
1346 API_USD,2016-05-05 09:52:39,198.232.218.254,,,,,,wwcn-387085,1.8,approved
1346 API_USD,2016-05-05 09:52:27,198.232.218.254,,,,,,wwcn-4943,1.8,approved
1346 API_USD,2016-05-05 09:52:01,198.232.218.254,,,,,,wwcn-11999,1.8,approved
1346 API_USD,2016-05-05 09:51:24,198.232.218.254,,,,,,wwcn-20214,1.8,approved
1346 API_USD,2016-05-05 09:51:07,198.232.218.254,,,,,,wwcn-384849,1.8,approved
1346 API_USD,2016-05-05 09:49:58,198.232.218.254,,,,,,wwcn-4624,1.8,approved
1346 API_USD,2016-05-05 09:49:51,198.232.218.254,,,,,,wwcn-10789,1.8,approved
1346 API_USD,2016-05-05 09:47:16,198.232.218.254,,,,,,wwcn-257694,1.8,approved
1346 API_USD,2016-05-05 09:42:26,198.232.218.254,,,,,,wwcn-7374,1.8,approved
1346 API_USD,2016-05-05 09:41:42,198.232.218.254,,,,,,wwcn-17524,1.8,approved
1346 API_USD,2016-05-05 09:35:25,198.232.218.254,,,,,,wwcn-111233,1.8,approved
1346 API_USD,2016-05-05 09:31:13,198.232.218.254,,,,,,wwcn-56046,1.8,approved
1346 API_USD,2016-05-05 09:27:58,198.232.218.254,,,,,,wwcn-4329,1.8,approved
1346 API_USD,2016-05-05 09:27:54,198.232.218.254,,,,,,wwcn-4624,1.8,approved
1346 API_USD,2016-05-05 09:27:35,198.232.218.254,,,,,,wwcn-35015,1.8,approved
1346 API_USD,2016-05-05 09:27:25,198.232.218.254,,,,,,wwcn-215031,1.8,approved
1346 API_USD,2016-05-05 09:22:17,198.232.218.254,,,,,,wwcn-28611,1.8,approved
1346 API_USD,2016-05-05 09:13:06,198.232.218.254,,,,,,wwcn-33077,1.8,approved
1346 API_USD,2016-05-05 09:10:10,198.232.218.254,,,,,,wwcn-153496,1.8,approved
1346 API_USD,2016-05-05 09:08:46,198.232.218.254,,,,,,wwcn-56046,1.8,approved
1346 API_USD,2016-05-05 09:01:35,198.232.218.254,,,,,,wwcn-4564,1.8,approved
1346 API_USD,2016-05-05 08:52:21,198.232.218.254,,,,,,wwcn-36325,1.8,approved
1346 API_USD,2016-05-05 08:51:22,198.232.218.254,,,,,,wwcn-4417,1.8,approved
1346 API_USD,2016-05-05 08:50:25,198.232.218.254,,,,,,wwcn-24890,1.8,approved
1346 API_USD,2016-05-05 08:46:56,198.232.218.254,,,,,,wwcn-2431,1.8,approved
1346 API_USD,2016-05-05 08:39:12,198.232.218.254,,,,,,wwcn-4710,1.8,approved
1346 API_USD,2016-05-05 08:28:12,198.232.218.254,,,,,,wwcn-5169,1.8,approved
1346 API_USD,2016-05-05 08:27:15,198.232.218.254,,,,,,wwcn-36325,1.8,approved
1346 API_USD,2016-05-05 08:21:47,198.232.218.254,,,,,,wwcn-15376,1.8,approved
1346 API_USD,2016-05-05 08:17:38,198.232.218.254,,,,,,wwcn-32446,1.8,approved
1346 API_USD,2016-05-05 08:15:23,198.232.218.254,,,,,,wwcn-5169,1.8,approved
1346 API_USD,2016-05-05 08:13:59,198.232.218.254,,,,,,wwcn-4486,1.8,approved
1346 API_USD,2016-05-05 08:06:23,198.232.218.254,,,,,,wwcn-1763,1.8,approved
1346 API_USD,2016-05-05 07:59:17,198.232.218.254,,,,,,wwcn-3743,1.8,approved
1346 API_USD,2016-05-05 07:42:46,198.232.218.254,,,,,,wwcn-1763,1.8,approved
1346 API_USD,2016-05-05 07:40:11,198.232.218.254,,,,,,wwcn-404275,1.8,approved
1346 API_USD,2016-05-05 07:28:30,198.232.218.254,,,,,,wwcn-4471,1.8,approved
1346 API_USD,2016-05-05 07:25:59,198.232.218.254,,,,,,wwcn-4169,1.8,approved
1346 API_USD,2016-05-05 07:12:49,198.232.218.254,,,,,,wwcn-4252,1.8,approved
1346 API_USD,2016-05-05 06:57:50,198.232.218.254,,,,,,wwcn-21428,1.8,approved
1346 API_USD,2016-05-05 04:53:59,198.232.218.254,,,,,,wwcn-4032,1.8,approved
1346 API_USD,2016-05-05 02:30:39,198.232.218.254,,,,,,wwcn-416970,1.8,approved
1346 API_USD,2016-05-05 02:23:13,198.232.218.254,,,,,,wwcn-2450,1.8,approved
1346 API_USD,2016-05-05 02:21:40,198.232.218.254,,,,,,wwcn-3819,1.8,approved
1346 API_USD,2016-05-05 02:02:50,198.232.218.254,,,,,,wwcn-24231,1.8,approved
1346 API_USD,2016-05-05 01:59:20,198.232.218.254,,,,,,wwcn-27667,1.8,approved
1346 API_USD,2016-05-05 01:53:29,198.232.218.254,,,,,,wwcn-412492,1.8,approved
1346 API_USD,2016-05-05 01:49:26,198.232.218.254,,,,,,wwcn-416481,1.8,approved
1346 API_USD,2016-05-05 01:35:05,198.232.218.254,,,,,,wwcn-412492,1.8,approved
1346 API_USD,2016-05-05 01:34:54,198.232.218.254,,,,,,wwcn-2187,1.8,approved
1346 API_USD,2016-05-05 01:30:49,198.232.218.254,,,,,,wwcn-7998,1.8,approved
1346 API_USD,2016-05-05 01:26:55,198.232.218.254,,,,,,wwcn-416481,1.8,approved
1346 API_USD,2016-05-05 01:04:30,198.232.218.254,,,,,,wwcn-2169,1.8,approved
1346 API_USD,2016-05-05 01:02:15,198.232.218.254,,,,,,wwcn-2187,1.8,approved
1346 API_USD,2016-05-05 00:58:51,198.232.218.254,,,,,,wwcn-376350,1.8,approved
1346 API_USD,2016-05-05 00:52:47,198.232.218.254,,,,,,wwcn-28257,1.8,approved
1346 API_USD,2016-05-05 00:41:39,198.232.218.254,,,,,,wwcn-257527,1.8,approved
1346 API_USD,2016-05-05 00:39:07,198.232.218.254,,,,,,wwcn-2169,1.8,approved
1346 API_USD,2016-05-05 00:11:58,198.232.218.254,,,,,,wwcn-416301,1.8,approved
1346 API_USD,2016-05-05 00:11:19,198.232.218.254,,,,,,wwcn-18470,1.8,approved
1346 API_USD,2016-05-05 00:10:33,198.232.218.254,,,,,,wwcn-263832,1.8,approved
1346 API_USD,2016-05-04 23:51:39,198.232.218.254,,,,,,wwcn-709,1.8,approved
1346 API_USD,2016-05-04 23:50:40,198.232.218.254,,,,,,wwcn-13872,1.8,approved
1346 API_USD,2016-05-04 23:45:28,198.232.218.254,,,,,,wwcn-385272,1.8,approved
1346 API_USD,2016-05-04 23:41:54,198.232.218.254,,,,,,wwcn-18749,1.8,approved
1346 API_USD,2016-05-04 23:33:07,198.232.218.254,,,,,,wwcn-8832,1.8,approved
1346 API_USD,2016-05-04 23:10:37,198.232.218.254,,,,,,wwcn-10103,1.8,approved
1346 API_USD,2016-05-04 22:59:10,198.232.218.254,,,,,,wwcn-301889,1.8,approved
1346 API_USD,2016-05-04 22:54:10,198.232.218.254,,,,,,wwcn-389443,1.8,approved
1346 API_USD,2016-05-04 22:52:39,198.232.218.254,,,,,,wwcn-17995,1.8,approved
1346 API_USD,2016-05-04 22:47:12,198.232.218.254,,,,,,wwcn-389443,1.8,approved
1346 API_USD,2016-05-04 22:46:53,198.232.218.254,,,,,,wwcn-402150,1.8,approved
1346 API_USD,2016-05-04 22:40:21,198.232.218.254,,,,,,wwcn-107218,1.8,approved
1346 API_USD,2016-05-04 22:21:47,198.232.218.254,,,,,,wwcn-3368,1.8,approved
1346 API_USD,2016-05-04 22:19:58,198.232.218.254,,,,,,wwcn-14177,1.8,approved
1346 API_USD,2016-05-04 22:19:04,198.232.218.254,,,,,,wwcn-137219,1.8,approved
1346 API_USD,2016-05-04 22:17:18,198.232.218.254,,,,,,wwcn-24221,1.8,approved
1346 API_USD,2016-05-04 22:14:42,198.232.218.254,,,,,,wwcn-308018,1.8,approved
1346 API_USD,2016-05-04 21:47:35,198.232.218.254,,,,,,wwcn-4043,1.8,approved
1346 API_USD,2016-05-04 21:41:41,198.232.218.254,,,,,,wwcn-3273,1.8,approved
1346 API_USD,2016-05-04 21:27:20,198.232.218.254,,,,,,wwcn-162915,1.8,approved
1346 API_USD,2016-05-04 21:25:30,198.232.218.254,,,,,,wwcn-257239,1.8,approved
